"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dataset_size","epochs","hidden_dim","latent_dim","learning_rate","n_components","test_size","training_size","epoch","explained_variance_ratio","min_overall_loss","min_test_loss","min_test_recon_loss","min_train_loss","min_train_recon_loss","n_model_params","name","overall_loss","test_loss","test_recon_loss","train_loss","train_recon_loss","unexplained_variance_ratio"
"AE-kingma-inp50-ds5000-hid64_latent_20","finished","-","dhjayalath","","2023-02-28T07:16:03.000Z","137","","10","500","200","64","20","0.001","","","","199","","","0.07138935203552246","","5.786498840713501","","9158","","","5.786498840713501","","0.0734063037276268","",""
"AE-kingma-inp50-ds5000-hid64_latent_19","finished","-","dhjayalath","","2023-02-28T07:13:44.000Z","137","","10","500","200","64","19","0.001","","","","199","","","0.16598975899219512","","5.965205148315429","","9029","","","5.97290708732605","","0.16700749151706695","",""
"AE-kingma-inp50-ds5000-hid64_latent_18","finished","-","dhjayalath","","2023-02-28T07:11:23.000Z","139","","10","500","200","64","18","0.001","","","","199","","","0.27493976702690126","","6.216107664108276","","8900","","","6.221753506088257","","0.27644981927871703","",""
"AE-kingma-inp50-ds5000-hid64_latent_17","finished","-","dhjayalath","","2023-02-28T07:09:03.000Z","137","","10","500","200","64","17","0.001","","","","199","","","0.4340795308113098","","6.343690201950073","","8771","","","6.413445407485962","","0.4340795308113098","",""
"AE-kingma-inp50-ds5000-hid64_latent_14","finished","-","dhjayalath","","2023-02-28T07:06:44.000Z","137","","10","500","200","64","14","0.001","","","","199","","","1.0326985984802246","","6.864694373703003","","8384","","","6.968898918533325","","1.0326985984802246","",""
"AE-kingma-inp50-ds5000-hid64_latent_11","finished","-","dhjayalath","","2023-02-28T07:04:22.000Z","139","","10","500","200","64","11","0.001","","","","199","","","1.906877811050415","","7.352327707672119","","7997","","","7.508788433456421","","1.913942263031006","",""
"AE-kingma-inp50-ds5000-hid64_latent_8","finished","-","dhjayalath","","2023-02-28T07:01:50.000Z","150","","10","500","200","64","8","0.001","","","","199","","","2.977061952972412","","8.071700763702392","","7610","","","8.54129613494873","","2.977061952972412","",""
"AE-kingma-inp50-ds5000-hid64_latent_5","finished","-","dhjayalath","","2023-02-28T06:59:29.000Z","139","","10","500","200","64","5","0.001","","","","199","","","4.934786600494385","","8.630684851455689","","7223","","","9.485507152557371","","4.94971710357666","",""
"AE-kingma-inp50-ds5000-hid56_latent_1000","finished","-","dhjayalath","","2023-02-28T06:57:05.000Z","142","","10","500","200","56","1000","0.001","","","","199","","","0.03824041022658349","","4.1049852380752565","","118762","","","4.914487591552734","","0.04203447655439377","",""
"AE-kingma-inp50-ds5000-hid56_latent_750","finished","-","dhjayalath","","2023-02-28T06:54:44.000Z","139","","10","500","200","56","750","0.001","","","","199","","","0.04252172092795372","","3.9919986057281496","","90512","","","5.238628862571717","","0.04704826570749283","",""
"AE-kingma-inp50-ds5000-hid56_latent_500","finished","-","dhjayalath","","2023-02-28T06:52:19.000Z","142","","10","500","200","56","500","0.001","","","","199","","","0.0388567155778408","","3.9929965452194214","","62262","","","4.807453921127319","","0.041785410273075106","",""
"AE-kingma-inp50-ds5000-hid56_latent_350","finished","-","dhjayalath","","2023-02-28T06:50:00.000Z","137","","10","500","200","56","350","0.001","","","","199","","","0.04144472677707672","","3.890027272033691","","45312","","","4.327314042663574","","0.04493585824370384","",""
"AE-kingma-inp50-ds5000-hid56_latent_200","finished","-","dhjayalath","","2023-02-28T06:47:40.000Z","137","","10","500","200","56","200","0.001","","","","199","","","0.04554366981983185","","4.003345864105224","","28362","","","4.134095482063294","","0.052278501331806185","",""
"AE-kingma-inp50-ds5000-hid56_latent_100","finished","-","dhjayalath","","2023-02-28T06:45:19.000Z","139","","10","500","200","56","100","0.001","","","","199","","","0.046181627869606015","","4.186236746788025","","17062","","","4.209224761390686","","0.05425715278983116","",""
"AE-kingma-inp50-ds5000-hid56_latent_75","finished","-","dhjayalath","","2023-02-28T06:43:00.000Z","137","","10","500","200","56","75","0.001","","","","199","","","0.04166133844256401","","4.009225085830688","","14237","","","4.070017346954346","","0.042140800803899765","",""
"AE-kingma-inp50-ds5000-hid56_latent_50","finished","-","dhjayalath","","2023-02-28T06:40:40.000Z","137","","10","500","200","56","50","0.001","","","","199","","","0.04014002856016159","","3.948264418411255","","11412","","","3.960857685852051","","0.04145954210162163","",""
"AE-kingma-inp50-ds5000-hid56_latent_40","finished","-","dhjayalath","","2023-02-28T06:38:21.000Z","137","","10","500","200","56","40","0.001","","","","199","","","0.045931500256061554","","4.325546687316894","","10282","","","4.3447089149475095","","0.0489992137670517","",""
"AE-kingma-inp50-ds5000-hid56_latent_30","finished","-","dhjayalath","","2023-02-28T06:35:59.000Z","139","","10","500","200","56","30","0.001","","","","199","","","0.052929191160202026","","4.868329838943481","","9152","","","4.872628000259399","","0.05368668555021286","",""
"AE-kingma-inp50-ds5000-hid56_latent_25","finished","-","dhjayalath","","2023-02-28T06:33:40.000Z","137","","10","500","200","56","25","0.001","","","","199","","","0.059953979986906054","","5.070072806930542","","8587","","","5.0781916259765625","","0.06089594258069992","",""
"AE-kingma-inp50-ds5000-hid56_latent_22","finished","-","dhjayalath","","2023-02-28T06:31:21.000Z","137","","10","500","200","56","22","0.001","","","","199","","","0.1286781546831131","","5.852677101516724","","8248","","","5.859862562179566","","0.1314281964302063","",""
"AE-kingma-inp50-ds5000-hid56_latent_21","finished","-","dhjayalath","","2023-02-28T06:29:02.000Z","137","","10","500","200","56","21","0.001","","","","199","","","0.06990923149585723","","5.606735196685791","","8135","","","5.619860155487061","","0.07202765465974807","",""
"AE-kingma-inp50-ds5000-hid56_latent_20","finished","-","dhjayalath","","2023-02-28T06:26:41.000Z","137","","10","500","200","56","20","0.001","","","","199","","","0.07097365341186523","","5.607747874450683","","8022","","","5.620895617294312","","0.07309874892234802","",""
"AE-kingma-inp50-ds5000-hid56_latent_19","finished","-","dhjayalath","","2023-02-28T06:24:21.000Z","137","","10","500","200","56","19","0.001","","","","199","","","0.12874678579568863","","5.860675580215454","","7909","","","5.875799150466919","","0.13067730259895324","",""
"AE-kingma-inp50-ds5000-hid56_latent_18","finished","-","dhjayalath","","2023-02-28T06:22:01.000Z","137","","10","500","200","56","18","0.001","","","","199","","","0.2657971176862717","","6.009874398803711","","7796","","","6.020503664779663","","0.26887195546627046","",""
"AE-kingma-inp50-ds5000-hid56_latent_17","finished","-","dhjayalath","","2023-02-28T06:19:42.000Z","137","","10","500","200","56","17","0.001","","","","199","","","0.39277330513000486","","6.180352216720581","","7683","","","6.18169168510437","","0.39277330513000486","",""
"AE-kingma-inp50-ds5000-hid56_latent_14","finished","-","dhjayalath","","2023-02-28T06:17:22.000Z","137","","10","500","200","56","14","0.001","","","","199","","","1.0522944576263429","","6.838256829071045","","7344","","","6.868118172073364","","1.056424125957489","",""
"AE-kingma-inp50-ds5000-hid56_latent_11","finished","-","dhjayalath","","2023-02-28T06:15:01.000Z","139","","10","500","200","56","11","0.001","","","","199","","","1.8730934436798097","","7.552790838241577","","7005","","","7.645029368972779","","1.8730934436798097","",""
"AE-kingma-inp50-ds5000-hid56_latent_8","finished","-","dhjayalath","","2023-02-28T06:12:40.000Z","139","","10","500","200","56","8","0.001","","","","199","","","3.0904593158721925","","8.16353134727478","","6666","","","8.43854849205017","","3.0964172191619874","",""
"AE-kingma-inp50-ds5000-hid56_latent_5","finished","-","dhjayalath","","2023-02-28T06:10:18.000Z","139","","10","500","200","56","5","0.001","","","","199","","","4.848914115142822","","8.704600428771972","","6327","","","9.460501685333252","","4.849506378936767","",""
"AE-kingma-inp50-ds5000-hid48_latent_1000","finished","-","dhjayalath","","2023-02-28T06:07:57.000Z","139","","10","500","200","48","1000","0.001","","","","199","","","0.04688502178192139","","5.199645183944702","","101946","","","5.888854326629638","","0.05008601478934288","",""
"AE-kingma-inp50-ds5000-hid48_latent_750","finished","-","dhjayalath","","2023-02-28T06:05:35.000Z","139","","10","500","200","48","750","0.001","","","","199","","","0.04770899327993393","","5.208985645675659","","77696","","","5.944318125534058","","0.050495925116539005","",""
"AE-kingma-inp50-ds5000-hid48_latent_500","finished","-","dhjayalath","","2023-02-28T06:03:14.000Z","139","","10","500","200","48","500","0.001","","","","199","","","0.05210430314540863","","5.163094711112976","","53446","","","5.474390383148194","","0.05502586722373962","",""
"AE-kingma-inp50-ds5000-hid48_latent_350","finished","-","dhjayalath","","2023-02-28T06:00:53.000Z","139","","10","500","200","48","350","0.001","","","","199","","","0.053360476058721545","","5.209070825576783","","38896","","","5.249393241119384","","0.056446552366018296","",""
"AE-kingma-inp50-ds5000-hid48_latent_200","finished","-","dhjayalath","","2023-02-28T05:58:33.000Z","137","","10","500","200","48","200","0.001","","","","199","","","0.05757571411728859","","5.162680848693848","","24346","","","5.22856898727417","","0.06168117731809616","",""
"AE-kingma-inp50-ds5000-hid48_latent_100","finished","-","dhjayalath","","2023-02-28T05:56:12.000Z","139","","10","500","200","48","100","0.001","","","","199","","","0.05637037782073021","","5.146250628280639","","14646","","","5.16841852760315","","0.059417102479934696","",""
"AE-kingma-inp50-ds5000-hid48_latent_75","finished","-","dhjayalath","","2023-02-28T05:53:51.000Z","138","","10","500","200","48","75","0.001","","","","199","","","0.05291303601264954","","5.097842666435242","","12221","","","5.153833442878724","","0.056172688513994214","",""
"AE-kingma-inp50-ds5000-hid48_latent_50","finished","-","dhjayalath","","2023-02-28T05:51:31.000Z","137","","10","500","200","48","50","0.001","","","","199","","","0.055344012522697446","","5.2683314609527585","","9796","","","5.2683314609527585","","0.056443511760234835","",""
"AE-kingma-inp50-ds5000-hid48_latent_40","finished","-","dhjayalath","","2023-02-28T05:49:12.000Z","137","","10","500","200","48","40","0.001","","","","199","","","0.054493746185302734","","5.442931710815429","","8826","","","5.448431415557861","","0.057728035145998","",""
"AE-kingma-inp50-ds5000-hid48_latent_30","finished","-","dhjayalath","","2023-02-28T05:46:50.000Z","139","","10","500","200","48","30","0.001","","","","199","","","0.05560476447343826","","5.4264849193573","","7856","","","5.430089826202392","","0.05740645009279251","",""
"AE-kingma-inp50-ds5000-hid48_latent_25","finished","-","dhjayalath","","2023-02-28T05:44:29.000Z","139","","10","500","200","48","25","0.001","","","","199","","","0.061567314940690995","","5.694703139877319","","7371","","","5.7054821964263915","","0.06555126153230667","",""
"AE-kingma-inp50-ds5000-hid48_latent_22","finished","-","dhjayalath","","2023-02-28T05:42:07.000Z","140","","10","500","200","48","22","0.001","","","","199","","","0.06521950829029083","","5.957693865585327","","7080","","","5.991760828399658","","0.06812669281959534","",""
"AE-kingma-inp50-ds5000-hid48_latent_21","finished","-","dhjayalath","","2023-02-28T05:39:48.000Z","137","","10","500","200","48","21","0.001","","","","199","","","0.06733089876174926","","6.079725888061524","","6983","","","6.091428168106079","","0.07011323583126068","",""
"AE-kingma-inp50-ds5000-hid48_latent_20","finished","-","dhjayalath","","2023-02-28T05:37:27.000Z","139","","10","500","200","48","20","0.001","","","","199","","","0.07023239561319351","","6.089614138412475","","6886","","","6.104276668930054","","0.07241790410280227","",""
"AE-kingma-inp50-ds5000-hid48_latent_19","finished","-","dhjayalath","","2023-02-28T05:35:05.000Z","140","","10","500","200","48","19","0.001","","","","199","","","0.1490502940416336","","6.3280132904052735","","6789","","","6.3437238082885745","","0.151413607442379","",""
"AE-kingma-inp50-ds5000-hid48_latent_18","finished","-","dhjayalath","","2023-02-28T05:32:45.000Z","138","","10","500","200","48","18","0.001","","","","199","","","0.2852187751531601","","6.573032471466065","","6692","","","6.583784466934204","","0.2858057461977005","",""
"AE-kingma-inp50-ds5000-hid48_latent_17","finished","-","dhjayalath","","2023-02-28T05:30:23.000Z","139","","10","500","200","48","17","0.001","","","","199","","","0.4439916038036346","","6.703039615631104","","6595","","","6.736685977935791","","0.44406989402771","",""
"AE-kingma-inp50-ds5000-hid48_latent_14","finished","-","dhjayalath","","2023-02-28T05:28:03.000Z","138","","10","500","200","48","14","0.001","","","","199","","","1.0482019242286682","","7.341270523834228","","6304","","","7.366230812454224","","1.0506723231315611","",""
"AE-kingma-inp50-ds5000-hid48_latent_11","finished","-","dhjayalath","","2023-02-28T05:25:42.000Z","139","","10","500","200","48","11","0.001","","","","199","","","1.9096049116134644","","7.898368050765991","","6013","","","7.952180023956299","","1.9096049116134644","",""
"AE-kingma-inp50-ds5000-hid48_latent_8","finished","-","dhjayalath","","2023-02-28T05:23:20.000Z","139","","10","500","200","48","8","0.001","","","","199","","","3.237140182495118","","8.630338515090942","","5722","","","8.884564213180543","","3.237140182495118","",""
"AE-kingma-inp50-ds5000-hid48_latent_5","finished","-","dhjayalath","","2023-02-28T05:20:59.000Z","139","","10","500","200","48","5","0.001","","","","199","","","4.7015407836914065","","9.187438854217527","","5431","","","9.68604313583374","","4.709093217086792","",""
"AE-kingma-inp50-ds5000-hid40_latent_1000","finished","-","dhjayalath","","2023-02-28T05:18:38.000Z","139","","10","500","200","40","1000","0.001","","","","199","","","0.06319611704945564","","5.85345888748169","","85130","","","5.870270759582519","","0.06319611704945564","",""
"AE-kingma-inp50-ds5000-hid40_latent_750","finished","-","dhjayalath","","2023-02-28T05:16:14.000Z","141","","10","500","200","40","750","0.001","","","","199","","","0.06009888466596603","","5.846747053146363","","64880","","","5.883159595108032","","0.06286003066301346","",""
"AE-kingma-inp50-ds5000-hid40_latent_500","finished","-","dhjayalath","","2023-02-28T05:13:55.000Z","137","","10","500","200","40","500","0.001","","","","199","","","0.06557258174419403","","5.837928524780273","","44630","","","5.861123964691162","","0.0692223549246788","",""
